153642,"A9-0044/2023 - Irene Tinagli - § 17 - Am 2","2023-03-15 12:47:29","A-9-2023-0044",4
153643,"A9-0044/2023 - Irene Tinagli - Après le § 17 - Am 3","2023-03-15 12:47:41","A-9-2023-0044",4
153644,"A9-0044/2023 - Irene Tinagli - Après le § 18 - Am 4","2023-03-15 12:47:52","A-9-2023-0044",4
153645,"A9-0044/2023 - Irene Tinagli - § 27 - Am 5","2023-03-15 12:48:11","A-9-2023-0044",4
153354,"A9-0044/2023 - Irene Tinagli - Proposition de résolution (ensemble du texte)","2023-03-15 12:48:24","A-9-2023-0044",4
153664,"Semestre européen pour la coordination des politiques économiques: priorités sociales et en matière d’emploi pour 2023 - European Semester for economic policy coordination: Employment and social priorities for 2023 - Europäisches Semester für die wirtschaftspolitische Koordinierung: beschäftigungs- und sozialpolitische Prioritäten für 2023 - A9-0051/2023 - Estrella Durá Ferrandis - § 1 - Am 1","2023-03-15 12:48:53","A-9-2023-0051",4
153666,"A9-0051/2023 - Estrella Durá Ferrandis - § 1/1","2023-03-15 12:49:09","A-9-2023-0051",4
153667,"A9-0051/2023 - Estrella Durá Ferrandis - § 1/2","2023-03-15 12:49:19","A-9-2023-0051",4
153670,"A9-0051/2023 - Estrella Durá Ferrandis - § 2/2","2023-03-15 12:50:09","A-9-2023-0051",4
153681,"A9-0051/2023 - Estrella Durá Ferrandis - § 8/1","2023-03-15 12:52:38","A-9-2023-0051",4
153682,"A9-0051/2023 - Estrella Durá Ferrandis - § 8/2","2023-03-15 12:52:48","A-9-2023-0051",4
153685,"A9-0051/2023 - Estrella Durá Ferrandis - § 9/2","2023-03-15 12:53:09","A-9-2023-0051",4
153686,"A9-0051/2023 - Estrella Durá Ferrandis - § 9/3","2023-03-15 12:53:19","A-9-2023-0051",4
153688,"A9-0051/2023 - Estrella Durá Ferrandis - § 12 - Am 2","2023-03-15 12:53:55","A-9-2023-0051",4
153699,"A9-0051/2023 - Estrella Durá Ferrandis - § 15 - Am 3","2023-03-15 12:55:03","A-9-2023-0051",4
153701,"A9-0051/2023 - Estrella Durá Ferrandis - § 16/1","2023-03-15 12:55:18","A-9-2023-0051",4
153702,"A9-0051/2023 - Estrella Durá Ferrandis - § 16/2","2023-03-15 12:55:28","A-9-2023-0051",4
153703,"A9-0051/2023 - Estrella Durá Ferrandis - § 16/3","2023-03-15 12:55:38","A-9-2023-0051",4
153704,"A9-0051/2023 - Estrella Durá Ferrandis - § 16/4","2023-03-15 12:55:48","A-9-2023-0051",4
153713,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/1","2023-03-15 12:57:25","A-9-2023-0051",4
153714,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/2","2023-03-15 12:57:35","A-9-2023-0051",4
153715,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/3","2023-03-15 12:57:45","A-9-2023-0051",4
153716,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/4","2023-03-15 12:57:54","A-9-2023-0051",4
153754,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/5","2023-03-15 12:58:04","A-9-2023-0051",4
153755,"A9-0051/2023 - Estrella Durá Ferrandis - § 22/6","2023-03-15 12:58:13","A-9-2023-0051",4
153726,"A9-0051/2023 - Estrella Durá Ferrandis - § 26","2023-03-15 13:03:38","A-9-2023-0051",4
153731,"A9-0051/2023 - Estrella Durá Ferrandis - § 26 - Am 4","2023-03-15 13:05:00","A-9-2023-0051",4
153734,"A9-0051/2023 - Estrella Durá Ferrandis - § 33/2","2023-03-15 13:05:21","A-9-2023-0051",4
153347,"A9-0051/2023 - Estrella Durá Ferrandis - Proposition de résolution (ensemble du texte)","2023-03-15 13:06:45","A-9-2023-0051",4
153652,"Rapport d'exécution sur l'accord de retrait du Royaume-Uni de l'Union européenne - Implementation report on the Agreement on the withdrawal of the UK from the EU - Umsetzungsbericht über das Abkommen über den Austritt des Vereinigten Königreichs aus der EU - A9-0052/2023 - Pedro Silva Pereira - § 2/2","2023-03-15 13:07:22","A-9-2023-0052",4
153623,"A9-0052/2023 - Pedro Silva Pereira - Proposition de résolution (ensemble du texte)","2023-03-15 13:08:41","A-9-2023-0052",4
153387,"Relations UE-Arménie - EU-Armenia relations - Beziehungen zwischen der EU und Armenien - A9-0036/2023 - Andrey Kovatchev - Proposition de résolution (ensemble du texte)","2023-03-15 13:10:25","A-9-2023-0036",4
153649,"Relations UE-Azerbaïdjan - EU-Azerbaijan relations - Beziehungen zwischen der EU und Aserbaidschan - A9-0037/2023 - Željana Zovko - § 2 - Am 7","2023-03-15 13:11:09","A-9-2023-0037",4
153385,"A9-0037/2023 - Željana Zovko - Proposition de résolution (ensemble du texte)","2023-03-15 13:13:42","A-9-2023-0037",4
152425,"Ordre du jour de mercredi - Demande du groupe PPE (Préparation de la réunion extraordinaire du Conseil européen du mois de février, en particulier la nécessité de mettre en place des solutions durables dans le domaine de l'asile et de la migration) - Wednesday’s Agenda  - Request from the PPE Group (Preparation of the Special European Council meeting of February, in particular the need to develop sustainable solutions in the area of asylum and migration) - Tagesordnung für Mittwoch - Antrag der PPE-Fraktion (Vorbereitung der außerordentlichen Tagung des Europäischen Rates im Februar, insbesondere das Erfordernis, dauerhafte Lösungen im Bereich Asyl und Migration zu entwickeln)","2023-02-01 15:07:53",NULL,5
