197594,1071,"2023-03-13"
58789,1648,"2023-03-13"
197624,1328,"2023-03-13"
221463,1277,"2023-03-13"
197392,1549,"2023-03-13"
96740,1559,"2023-03-13"
96772,1333,"2023-03-13"
197837,1560,"2023-03-13"
197516,1429,"2023-03-13"
124770,1281,"2023-03-13"
189065,1435,"2023-03-13"
28141,1777,"2023-03-13"
197517,1505,"2023-03-13"
112747,1550,"2023-03-13"
125021,1130,"2023-03-13"
197627,1521,"2023-03-13"
197447,1406,"2023-03-13"
197840,1036,"2023-03-13"
197518,1430,"2023-03-13"
197767,1273,"2023-03-13"
197626,1859,"2023-03-13"
125109,1784,"2023-03-13"
96771,1506,"2023-03-13"
197491,1182,"2023-03-13"
96934,1151,"2023-03-13"
96837,1551,"2023-03-13"
197839,1507,"2023-03-13"
197469,1109,"2023-03-13"
4246,1199,"2023-03-13"
197585,1141,"2023-03-13"
197401,1405,"2023-03-13"
124887,1210,"2023-03-13"
191693,1257,"2023-03-13"
125068,1508,"2023-03-13"
197818,1649,"2023-03-13"
22858,1097,"2023-03-13"
96734,1394,"2023-03-13"
96668,1145,"2023-03-13"
197519,1431,"2023-03-13"
197415,1233,"2023-03-13"
197528,1650,"2023-03-13"
197523,1552,"2023-03-13"
197406,1573,"2023-03-13"
197743,1301,"2023-03-13"
197546,1557,"2023-03-13"
197438,1858,"2023-03-13"
23699,1455,"2023-03-13"
197740,1689,"2023-03-13"
197525,1200,"2023-03-13"
197530,1433,"2023-03-13"
197445,1651,"2023-03-13"
96829,1775,"2023-03-13"
124822,1553,"2023-03-13"
130833,1302,"2023-03-13"
197699,1303,"2023-03-13"
118949,1652,"2023-03-13"
97968,1102,"2023-03-13"
197481,1444,"2023-03-13"
124891,1275,"2023-03-13"
197532,1434,"2023-03-13"
197843,1147,"2023-03-13"
197395,1031,"2023-03-13"
197482,1218,"2023-03-13"
124735,1183,"2023-03-13"
28389,1509,"2023-03-13"
197692,1835,"2023-03-13"
125063,1325,"2023-03-13"
124866,1251,"2023-03-13"
204421,1520,"2023-03-13"
197460,1561,"2023-03-13"
197737,1690,"2023-03-13"
197697,1381,"2023-03-13"
96648,1008,"2023-03-13"
1909,1238,"2023-03-13"
38398,1016,"2023-03-13"
197461,1639,"2023-03-13"
197698,1554,"2023-03-13"
230085,1623,"2023-03-13"
124738,1438,"2023-03-13"
197393,1837,"2023-03-13"
197635,1127,"2023-03-13"
95074,1261,"2023-03-13"
23781,1574,"2023-03-13"
204336,1575,"2023-03-13"
23768,1624,"2023-03-13"
1927,1266,"2023-03-13"
197483,1286,"2023-03-13"
124808,1258,"2023-03-13"
197611,1526,"2023-03-13"
197494,1138,"2023-03-13"
96709,1058,"2023-03-13"
125042,1625,"2023-03-13"
197777,1576,"2023-03-13"
28399,1577,"2023-03-13"
228286,1626,"2023-03-13"
197721,1627,"2023-03-13"
124996,1510,"2023-03-13"
197458,1146,"2023-03-13"
124806,1204,"2023-03-13"
205452,1374,"2023-03-13"
197493,1072,"2023-03-13"
197592,1628,"2023-03-13"
197835,1579,"2023-03-13"
197735,1629,"2023-03-13"
197653,1308,"2023-03-13"
4560,1580,"2023-03-13"
190713,1581,"2023-03-13"
197623,1214,"2023-03-13"
33982,1269,"2023-03-13"
209896,1582,"2023-03-13"
197462,1640,"2023-03-13"
197638,1630,"2023-03-13"
197634,1007,"2023-03-13"
124828,1098,"2023-03-13"
96820,1080,"2023-03-13"
96936,1271,"2023-03-13"
208722,1641,"2023-03-13"
24505,1534,"2023-03-13"
124691,1181,"2023-03-13"
197522,1237,"2023-03-13"
98341,1583,"2023-03-13"
38511,1111,"2023-03-13"
197538,1511,"2023-03-13"
197841,1584,"2023-03-13"
204418,1133,"2023-03-13"
197662,1037,"2023-03-13"
130256,1585,"2023-03-13"
197567,1653,"2023-03-13"
96978,1104,"2023-03-13"
236053,1532,"2023-03-13"
118859,1337,"2023-03-13"
193292,1642,"2023-03-13"
190518,1693,"2023-03-13"
120478,1174,"2023-03-13"
125128,1012,"2023-03-13"
197497,1304,"2023-03-13"
197824,1514,"2023-03-13"
197540,1128,"2023-03-13"
236051,1356,"2023-03-13"
24942,1247,"2023-03-13"
212855,1654,"2023-03-13"
197805,1376,"2023-03-13"
124722,1176,"2023-03-13"
124734,1587,"2023-03-13"
197711,1067,"2023-03-13"
72779,1588,"2023-03-13"
28347,1087,"2023-03-13"
124799,1632,"2023-03-13"
197427,1589,"2023-03-13"
197647,1590,"2023-03-13"
124862,1252,"2023-03-13"
124802,1013,"2023-03-13"
28429,1591,"2023-03-13"
190519,1655,"2023-03-13"
125005,1656,"2023-03-13"
88882,1633,"2023-03-13"
233862,1634,"2023-03-13"
239260,1513,"2023-03-13"
197464,1643,"2023-03-13"
124784,1126,"2023-03-13"
4289,1063,"2023-03-13"
124701,1143,"2023-03-13"
197465,1644,"2023-03-13"
197802,1645,"2023-03-13"
197734,1783,"2023-03-13"
238639,1601,"2023-03-13"
202112,1592,"2023-03-13"
124836,1379,"2023-03-13"
28294,1593,"2023-03-13"
107212,1270,"2023-03-13"
197542,1833,"2023-03-13"
197432,1657,"2023-03-13"
237779,1635,"2023-03-13"
28288,1017,"2023-03-13"
197838,1235,"2023-03-13"
197687,1212,"2023-03-13"
30482,1049,"2023-03-13"
234344,1658,"2023-03-13"
197889,1646,"2023-03-13"
129073,1659,"2023-03-13"
125038,1732,"2023-03-13"
99283,1527,"2023-03-13"
124692,1180,"2023-03-13"
125093,1782,"2023-03-13"
28586,1048,"2023-03-13"
36392,1594,"2023-03-13"
197466,1723,"2023-03-13"
124844,1249,"2023-03-13"
197563,1733,"2023-03-13"
197539,1558,"2023-03-13"
197527,1535,"2023-03-13"
197845,1636,"2023-03-13"
197754,1537,"2023-03-13"
197738,1334,"2023-03-13"
124872,1253,"2023-03-13"
124846,1053,"2023-03-13"
112744,1244,"2023-03-13"
28224,1660,"2023-03-13"
40599,1150,"2023-03-13"
197619,1847,"2023-03-13"
136236,1082,"2023-03-13"
197828,1231,"2023-03-13"
197629,1850,"2023-03-13"
204414,1516,"2023-03-13"
197590,1637,"2023-03-13"
197663,1139,"2023-03-13"
38595,1029,"2023-03-13"
124704,1661,"2023-03-13"
197404,1662,"2023-03-13"
197765,1663,"2023-03-13"
204443,1856,"2023-03-13"
125706,1664,"2023-03-13"
239972,1735,"2023-03-13"
197820,1040,"2023-03-13"
202351,1854,"2023-03-13"
197764,1857,"2023-03-13"
124850,1665,"2023-03-13"
188945,1265,"2023-03-13"
197868,1736,"2023-03-13"
197544,1517,"2023-03-13"
96903,1039,"2023-03-13"
197790,1338,"2023-03-13"
96998,1084,"2023-03-13"
197681,1230,"2023-03-13"
197488,1443,"2023-03-13"
103381,1009,"2023-03-13"
229839,1638,"2023-03-13"
197413,1666,"2023-03-13"
218347,1707,"2023-03-13"
197832,1248,"2023-03-13"
4253,1033,"2023-03-13"
229519,1738,"2023-03-13"
206158,1724,"2023-03-13"
96885,1739,"2023-03-13"
96743,1725,"2023-03-13"
197615,1851,"2023-03-13"
197801,1708,"2023-03-13"
125043,1306,"2023-03-13"
197785,1123,"2023-03-13"
4344,1740,"2023-03-13"
197584,1709,"2023-03-13"
197792,1710,"2023-03-13"
197776,1518,"2023-03-13"
204733,1595,"2023-03-13"
197709,1154,"2023-03-13"
197506,1726,"2023-03-13"
125214,1727,"2023-03-13"
204413,1311,"2023-03-13"
96653,1711,"2023-03-13"
197690,1437,"2023-03-13"
197773,1274,"2023-03-13"
127096,1378,"2023-03-13"
197545,1596,"2023-03-13"
204368,1667,"2023-03-13"
125670,1668,"2023-03-13"
197722,1245,"2023-03-13"
24594,1202,"2023-03-13"
124781,1177,"2023-03-13"
197650,1712,"2023-03-13"
197578,1529,"2023-03-13"
112611,1263,"2023-03-13"
28297,1597,"2023-03-13"
197500,1728,"2023-03-13"
37312,1179,"2023-03-13"
213330,1778,"2023-03-13"
197670,1131,"2023-03-13"
190517,1003,"2023-03-13"
197656,1669,"2023-03-13"
197422,1670,"2023-03-13"
96646,1175,"2023-03-13"
125030,1671,"2023-03-13"
124837,1713,"2023-03-13"
28223,1268,"2023-03-13"
197425,1672,"2023-03-13"
197508,1011,"2023-03-13"
197418,1813,"2023-03-13"
197423,1729,"2023-03-13"
197677,1714,"2023-03-13"
197548,1673,"2023-03-13"
124747,1054,"2023-03-13"
103746,1095,"2023-03-13"
197426,1332,"2023-03-13"
96932,1316,"2023-03-13"
197390,1105,"2023-03-13"
197849,1598,"2023-03-13"
197791,1314,"2023-03-13"
204334,1599,"2023-03-13"
124710,1674,"2023-03-13"
197417,1675,"2023-03-13"
185974,1030,"2023-03-13"
197784,1741,"2023-03-13"
124834,1695,"2023-03-13"
197550,1730,"2023-03-13"
125064,1676,"2023-03-13"
197825,1600,"2023-03-13"
124852,1715,"2023-03-13"
239271,1677,"2023-03-13"
124929,1149,"2023-03-13"
58766,1472,"2023-03-13"
197772,1731,"2023-03-13"
134605,1742,"2023-03-13"
197553,1108,"2023-03-13"
125020,1242,"2023-03-13"
29579,1786,"2023-03-13"
204346,1602,"2023-03-13"
197806,1614,"2023-03-13"
197756,1716,"2023-03-13"
197655,1346,"2023-03-13"
204449,1197,"2023-03-13"
197831,1107,"2023-03-13"
197667,1678,"2023-03-13"
96776,1400,"2023-03-13"
197591,1239,"2023-03-13"
197402,1106,"2023-03-13"
197559,1603,"2023-03-13"
28340,1717,"2023-03-13"
197547,1743,"2023-03-13"
197672,1679,"2023-03-13"
96697,1428,"2023-03-13"
125104,1148,"2023-03-13"
124700,1256,"2023-03-13"
114268,1322,"2023-03-13"
96713,1604,"2023-03-13"
27714,1779,"2023-03-13"
97236,1056,"2023-03-13"
197580,1615,"2023-03-13"
197593,1744,"2023-03-13"
197894,1780,"2023-03-13"
197665,1034,"2023-03-13"
198183,1718,"2023-03-13"
197763,1691,"2023-03-13"
124705,1719,"2023-03-13"
131507,1124,"2023-03-13"
124972,1057,"2023-03-13"
197810,1234,"2023-03-13"
96698,1852,"2023-03-13"
28617,1680,"2023-03-13"
124934,1800,"2023-03-13"
5729,1178,"2023-03-13"
185771,1162,"2023-03-13"
129164,1681,"2023-03-13"
125106,1272,"2023-03-13"
197870,1801,"2023-03-13"
239257,1720,"2023-03-13"
130100,1194,"2023-03-13"
197502,1324,"2023-03-13"
96756,1259,"2023-03-13"
97058,1191,"2023-03-13"
125001,1112,"2023-03-13"
197827,1125,"2023-03-13"
197571,1081,"2023-03-13"
98582,1745,"2023-03-13"
199941,1721,"2023-03-13"
124726,1746,"2023-03-13"
124875,1114,"2023-03-13"
197844,1132,"2023-03-13"
197451,1802,"2023-03-13"
197537,1605,"2023-03-13"
96761,1331,"2023-03-13"
125065,1747,"2023-03-13"
197552,1110,"2023-03-13"
197798,1748,"2023-03-13"
204400,1142,"2023-03-13"
190464,1803,"2023-03-13"
197817,1452,"2023-03-13"
197863,1749,"2023-03-13"
197429,1750,"2023-03-13"
197405,1751,"2023-03-13"
28229,1015,"2023-03-13"
123562,1155,"2023-03-13"
197515,1196,"2023-03-13"
2323,1201,"2023-03-13"
197675,1804,"2023-03-13"
214839,1814,"2023-03-13"
197769,1815,"2023-03-13"
39725,1752,"2023-03-13"
197652,1101,"2023-03-13"
197421,1153,"2023-03-13"
124877,1683,"2023-03-13"
185619,1310,"2023-03-13"
5392,1722,"2023-03-13"
197511,1816,"2023-03-13"
197581,1817,"2023-03-13"
197842,1794,"2023-03-13"
125067,1753,"2023-03-13"
23712,1209,"2023-03-13"
197572,1684,"2023-03-13"
197586,1616,"2023-03-13"
124780,1019,"2023-03-13"
197606,1754,"2023-03-13"
28619,1841,"2023-03-13"
124713,1144,"2023-03-13"
28615,1069,"2023-03-13"
197489,1361,"2023-03-13"
124884,1156,"2023-03-13"
124739,1795,"2023-03-13"
185341,1061,"2023-03-13"
125237,1818,"2023-03-13"
96933,1755,"2023-03-13"
197495,1390,"2023-03-13"
197779,1479,"2023-03-13"
197501,1351,"2023-03-13"
38420,1206,"2023-03-13"
124812,1843,"2023-03-13"
183338,1319,"2023-03-13"
239258,1844,"2023-03-13"
197595,1488,"2023-03-13"
96899,1103,"2023-03-13"
124985,1453,"2023-03-13"
1992,1497,"2023-03-13"
197646,1501,"2023-03-13"
96779,1504,"2023-03-13"
28266,1399,"2023-03-13"
197520,1432,"2023-03-13"
192635,1525,"2023-03-13"
96796,1018,"2023-03-13"
96812,1240,"2023-03-13"
96791,1578,"2023-03-13"
197441,1631,"2023-03-13"
28400,1586,"2023-03-13"
197541,1512,"2023-03-13"
197573,1091,"2023-03-13"
237320,1734,"2023-03-13"
96801,1207,"2023-03-13"
239973,1737,"2023-03-13"
197787,1528,"2023-03-13"
197935,1692,"2023-03-13"
197566,1840,"2023-03-13"
197621,1336,"2023-03-13"
197719,1380,"2023-03-13"
197490,1340,"2023-04-17"
189525,1341,"2023-04-17"
124831,1342,"2023-04-17"
197826,1214,"2023-04-17"
197403,1004,"2023-04-17"
198096,1348,"2023-04-17"
125045,1312,"2023-04-17"
204335,1093,"2023-04-17"
237224,1384,"2023-04-17"
197836,1343,"2023-04-17"
96750,1246,"2023-04-17"
197848,1479,"2023-04-17"
197400,1405,"2023-04-17"
197746,1344,"2023-04-17"
197783,1385,"2023-04-17"
197475,1286,"2023-04-17"
197448,1134,"2023-04-17"
204332,1328,"2023-04-17"
113892,1386,"2023-04-17"
197691,1279,"2023-04-17"
125110,1184,"2023-04-17"
202073,1083,"2023-04-17"
124973,1041,"2023-04-17"
124696,1256,"2023-04-17"
197587,1387,"2023-04-17"
124936,1388,"2023-04-17"
96808,1345,"2023-04-17"
24922,1408,"2023-04-17"
197492,1262,"2023-04-17"
197701,1299,"2023-04-17"
197695,1409,"2023-04-17"
197533,1025,"2023-04-17"
28161,1135,"2023-04-17"
124766,1398,"2023-04-17"
197651,1389,"2023-04-17"
197781,1010,"2023-04-17"
131580,1020,"2023-04-17"
197433,1085,"2023-04-17"
197808,1391,"2023-04-17"
197671,1410,"2023-04-17"
197610,1215,"2023-04-17"
124760,1848,"2023-04-17"
132191,1042,"2023-04-17"
197437,1096,"2023-04-17"
124777,1842,"2023-04-17"
197680,1354,"2023-04-17"
197496,1028,"2023-04-17"
197534,1100,"2023-04-17"
197658,1456,"2023-04-17"
124867,1088,"2023-04-17"
197679,1411,"2023-04-17"
23868,1086,"2023-04-17"
197408,1412,"2023-04-17"
197778,1413,"2023-04-17"
197478,1276,"2023-04-17"
197410,1414,"2023-04-17"
197396,1622,"2023-04-17"
4746,1352,"2023-04-17"
197648,1415,"2023-04-17"
197498,1129,"2023-04-17"
23788,1349,"2023-04-17"
238674,1457,"2023-04-17"
197551,1481,"2023-04-17"
96922,1255,"2023-04-17"
197771,1336,"2023-04-17"
124771,1280,"2023-04-17"
197435,1050,"2023-04-17"
197512,1136,"2023-04-17"
124992,1375,"2023-04-17"
197637,1416,"2023-04-17"
197564,1071,"2023-04-17"
96681,1458,"2023-04-17"
197449,1137,"2023-04-17"
124712,1769,"2023-04-17"
197439,1185,"2023-04-17"
197636,1066,"2023-04-17"
125004,1417,"2023-04-17"
197788,1216,"2023-04-17"
101039,1282,"2023-04-17"
112748,1051,"2023-04-17"
187917,1373,"2023-04-17"
197668,1402,"2023-04-17"
197467,1208,"2023-04-17"
197577,1482,"2023-04-17"
226260,1418,"2023-04-17"
28346,1459,"2023-04-17"
197431,1555,"2023-04-17"
197446,1236,"2023-04-17"
197470,1186,"2023-04-17"
182995,1436,"2023-04-17"
197576,1483,"2023-04-17"
128483,1217,"2023-04-17"
125012,1419,"2023-04-17"
4267,1241,"2023-04-17"
197440,1460,"2023-04-17"
197434,1781,"2023-04-17"
96739,1187,"2023-04-17"
197829,1157,"2023-04-17"
28269,1420,"2023-04-17"
35016,1161,"2023-04-17"
126644,1060,"2023-04-17"
96711,1140,"2023-04-17"
197574,1188,"2023-04-17"
199996,1313,"2023-04-17"
96867,1421,"2023-04-17"
28122,1195,"2023-04-17"
197796,1283,"2023-04-17"
28219,1062,"2023-04-17"
28390,1422,"2023-04-17"
86793,1189,"2023-04-17"
197786,1284,"2023-04-17"
197641,1383,"2023-04-17"
197505,1484,"2023-04-17"
236052,1522,"2023-04-17"
197782,1027,"2023-04-17"
197529,1533,"2023-04-17"
124708,1094,"2023-04-17"
197463,1193,"2023-04-17"
124861,1461,"2023-04-17"
197558,1485,"2023-04-17"
204416,1486,"2023-04-17"
197507,1462,"2023-04-17"
183793,1357,"2023-04-17"
197631,1190,"2023-04-17"
197657,1463,"2023-04-17"
124988,1423,"2023-04-17"
197536,1424,"2023-04-17"
197683,1849,"2023-04-17"
96775,1425,"2023-04-17"
202352,1855,"2023-04-17"
197616,1358,"2023-04-17"
197503,1250,"2023-04-17"
124856,1317,"2023-04-17"
240478,1464,"2023-04-17"
96880,1785,"2023-04-17"
33997,1465,"2023-04-17"
197588,1032,"2023-04-17"
197654,1318,"2023-04-17"
197394,1466,"2023-04-17"
28372,1350,"2023-04-17"
96809,1426,"2023-04-17"
197731,1451,"2023-04-17"
124835,1320,"2023-04-17"
96747,1035,"2023-04-17"
124821,1059,"2023-04-17"
197608,1359,"2023-04-17"
236050,1519,"2023-04-17"
197556,1070,"2023-04-17"
239262,1360,"2023-04-17"
228604,1467,"2023-04-17"
96891,1468,"2023-04-17"
197504,1487,"2023-04-17"
197531,1321,"2023-04-17"
124714,1770,"2023-04-17"
96868,1392,"2023-04-17"
197472,1159,"2023-04-17"
204333,1260,"2023-04-17"
197468,1172,"2023-04-17"
197453,1393,"2023-04-17"
96826,1771,"2023-04-17"
190774,1489,"2023-04-17"
124709,1488,"2023-04-17"
197579,1469,"2023-04-17"
197473,1490,"2023-04-17"
197822,1853,"2023-04-17"
96787,1099,"2023-04-17"
197510,1491,"2023-04-17"
99945,1492,"2023-04-17"
198329,1470,"2023-04-17"
124693,1471,"2023-04-17"
197766,1403,"2023-04-17"
124873,1068,"2023-04-17"
237465,1538,"2023-04-17"
28226,1268,"2023-04-17"
96725,1055,"2023-04-17"
209091,1539,"2023-04-17"
96852,1173,"2023-04-17"
197430,1563,"2023-04-17"
96842,1540,"2023-04-17"
96811,1493,"2023-04-17"
197535,1494,"2023-04-17"
197649,1495,"2023-04-17"
197589,1564,"2023-04-17"
1917,1265,"2023-04-17"
125046,1309,"2023-04-17"
192634,1565,"2023-04-17"
124833,1845,"2023-04-17"
197480,1444,"2023-04-17"
96810,1211,"2023-04-17"
197607,1353,"2023-04-17"
197720,1038,"2023-04-17"
197419,1327,"2023-04-17"
28353,1427,"2023-04-17"
197414,1152,"2023-04-17"
198490,1278,"2023-04-17"
197513,1331,"2023-04-17"
197455,1496,"2023-04-17"
193273,1395,"2023-04-17"
106936,1396,"2023-04-17"
197391,1026,"2023-04-17"
101585,1541,"2023-04-17"
197795,1846,"2023-04-17"
2341,1263,"2023-04-17"
28150,1772,"2023-04-17"
229352,1397,"2023-04-17"
197702,1542,"2023-04-17"
197632,1192,"2023-04-17"
197582,1439,"2023-04-17"
197717,1315,"2023-04-17"
197742,1543,"2023-04-17"
28298,1006,"2023-04-17"
96991,1307,"2023-04-17"
197628,1158,"2023-04-17"
239255,1440,"2023-04-17"
183916,1092,"2023-04-17"
96833,1089,"2023-04-17"
197794,1515,"2023-04-17"
197416,1232,"2023-04-17"
197819,1300,"2023-04-17"
197436,1498,"2023-04-17"
209140,1566,"2023-04-17"
239256,1441,"2023-04-17"
197804,1861,"2023-04-17"
124807,1499,"2023-04-17"
202036,1500,"2023-04-17"
197443,1567,"2023-04-17"
197694,1243,"2023-04-17"
840,1399,"2023-04-17"
197728,1544,"2023-04-17"
197718,1545,"2023-04-17"
125027,1014,"2023-04-17"
204419,1568,"2023-04-17"
125025,1860,"2023-04-17"
197799,1442,"2023-04-17"
124785,1546,"2023-04-17"
197549,1556,"2023-04-17"
94649,1355,"2023-04-17"
197780,1569,"2023-04-17"
197452,1570,"2023-04-17"
197557,1571,"2023-04-17"
204420,1473,"2023-04-17"
197618,1005,"2023-04-17"
197645,1474,"2023-04-17"
197543,1572,"2023-04-17"
96952,1547,"2023-04-17"
88715,1536,"2023-04-17"
198063,1694,"2023-04-17"
96830,1773,"2023-04-17"
23816,1774,"2023-04-17"
197444,1647,"2023-04-17"
197457,1475,"2023-04-17"
198176,1113,"2023-04-17"
34578,1548,"2023-04-17"
197596,1682,"2023-04-17"
197514,1064,"2023-04-17"
193419,1203,"2023-04-17"
96752,1476,"2023-04-17"
2054,1090,"2023-04-17"
135511,1324,"2023-04-17"
125023,1377,"2023-04-17"
197682,1382,"2023-04-17"
197800,1052,"2023-04-17"
197412,1502,"2023-04-17"
197459,1477,"2023-04-17"
124895,1065,"2023-04-17"
124586,1776,"2023-04-17"
197526,1648,"2023-04-17"
96780,1205,"2023-04-17"
197770,1404,"2023-04-17"
197398,1478,"2023-04-17"
124715,1198,"2023-04-17"
122978,1549,"2023-04-17"
218349,1685,"2023-04-17"
5565,1503,"2023-04-17"
197846,1550,"2023-04-17"
58789,1649,"2023-04-17"
197624,1329,"2023-04-17"
221463,1277,"2023-04-17"
197392,1551,"2023-04-17"
96740,1559,"2023-04-17"
96772,1334,"2023-04-17"
197837,1560,"2023-04-17"
197516,1429,"2023-04-17"
124770,1281,"2023-04-17"
189065,1435,"2023-04-17"
28141,1777,"2023-04-17"
197517,1505,"2023-04-17"
112747,1552,"2023-04-17"
125021,1130,"2023-04-17"
197627,1521,"2023-04-17"
197447,1407,"2023-04-17"
197840,1036,"2023-04-17"
197518,1430,"2023-04-17"
197767,1273,"2023-04-17"
197626,1859,"2023-04-17"
125109,1784,"2023-04-17"
96771,1506,"2023-04-17"
197491,1182,"2023-04-17"
96934,1151,"2023-04-17"
96837,1553,"2023-04-17"
197839,1507,"2023-04-17"
197469,1109,"2023-04-17"
4246,1199,"2023-04-17"
197585,1141,"2023-04-17"
197401,1406,"2023-04-17"
124887,1210,"2023-04-17"
191693,1322,"2023-04-17"
125068,1508,"2023-04-17"
197818,1650,"2023-04-17"
22858,1097,"2023-04-17"
96734,1394,"2023-04-17"
96668,1145,"2023-04-17"
197519,1431,"2023-04-17"
197415,1233,"2023-04-17"
197528,1651,"2023-04-17"
197523,1554,"2023-04-17"
197406,1573,"2023-04-17"
197743,1301,"2023-04-17"
197546,1557,"2023-04-17"
197438,1858,"2023-04-17"
23699,1455,"2023-04-17"
197740,1689,"2023-04-17"
197525,1200,"2023-04-17"
197530,1433,"2023-04-17"
197445,1652,"2023-04-17"
96829,1775,"2023-04-17"
124822,1623,"2023-04-17"
130833,1302,"2023-04-17"
197699,1303,"2023-04-17"
118949,1653,"2023-04-17"
97968,1102,"2023-04-17"
197481,1362,"2023-04-17"
124891,1275,"2023-04-17"
197532,1434,"2023-04-17"
197843,1147,"2023-04-17"
197395,1031,"2023-04-17"
197482,1162,"2023-04-17"
124735,1183,"2023-04-17"
28389,1509,"2023-04-17"
197692,1835,"2023-04-17"
125063,1326,"2023-04-17"
124866,1251,"2023-04-17"
204421,1520,"2023-04-17"
197460,1561,"2023-04-17"
197737,1690,"2023-04-17"
197697,1381,"2023-04-17"
96648,1008,"2023-04-17"
1909,1238,"2023-04-17"
38398,1016,"2023-04-17"
197461,1639,"2023-04-17"
197698,1624,"2023-04-17"
230085,1625,"2023-04-17"
124738,1438,"2023-04-17"
197393,1837,"2023-04-17"
197635,1127,"2023-04-17"
95074,1261,"2023-04-17"
23781,1574,"2023-04-17"
204336,1575,"2023-04-17"
23768,1626,"2023-04-17"
1927,1267,"2023-04-17"
197483,1218,"2023-04-17"
124808,1258,"2023-04-17"
197611,1523,"2023-04-17"
197494,1138,"2023-04-17"
96709,1058,"2023-04-17"
125042,1627,"2023-04-17"
197777,1576,"2023-04-17"
28399,1577,"2023-04-17"
228286,1628,"2023-04-17"
197721,1629,"2023-04-17"
124996,1510,"2023-04-17"
197458,1146,"2023-04-17"
124806,1204,"2023-04-17"
205452,1374,"2023-04-17"
197493,1072,"2023-04-17"
197835,1579,"2023-04-17"
197735,1630,"2023-04-17"
197653,1308,"2023-04-17"
4560,1580,"2023-04-17"
190713,1581,"2023-04-17"
197623,1213,"2023-04-17"
33982,1270,"2023-04-17"
209896,1582,"2023-04-17"
197462,1640,"2023-04-17"
197638,1631,"2023-04-17"
197634,1007,"2023-04-17"
124828,1098,"2023-04-17"
96820,1080,"2023-04-17"
96936,1330,"2023-04-17"
208722,1641,"2023-04-17"
24505,1534,"2023-04-17"
124691,1181,"2023-04-17"
197522,1237,"2023-04-17"
98341,1583,"2023-04-17"
38511,1111,"2023-04-17"
197538,1511,"2023-04-17"
197841,1584,"2023-04-17"
204418,1133,"2023-04-17"
197662,1037,"2023-04-17"
130256,1585,"2023-04-17"
197567,1654,"2023-04-17"
96978,1104,"2023-04-17"
236053,1532,"2023-04-17"
118859,1339,"2023-04-17"
193292,1642,"2023-04-17"
190518,1693,"2023-04-17"
120478,1174,"2023-04-17"
125128,1012,"2023-04-17"
197497,1304,"2023-04-17"
197824,1514,"2023-04-17"
197540,1128,"2023-04-17"
236051,1356,"2023-04-17"
24942,1247,"2023-04-17"
212855,1655,"2023-04-17"
197805,1376,"2023-04-17"
124722,1176,"2023-04-17"
124734,1587,"2023-04-17"
197711,1067,"2023-04-17"
72779,1588,"2023-04-17"
28347,1087,"2023-04-17"
124799,1633,"2023-04-17"
197427,1589,"2023-04-17"
197647,1590,"2023-04-17"
124862,1252,"2023-04-17"
124802,1013,"2023-04-17"
28429,1591,"2023-04-17"
190519,1656,"2023-04-17"
125005,1657,"2023-04-17"
88882,1634,"2023-04-17"
233862,1635,"2023-04-17"
239260,1513,"2023-04-17"
197464,1643,"2023-04-17"
124784,1126,"2023-04-17"
4289,1063,"2023-04-17"
124701,1143,"2023-04-17"
197465,1644,"2023-04-17"
197802,1645,"2023-04-17"
197734,1783,"2023-04-17"
238639,1601,"2023-04-17"
202112,1592,"2023-04-17"
124836,1379,"2023-04-17"
28294,1593,"2023-04-17"
107212,1271,"2023-04-17"
197542,1833,"2023-04-17"
197432,1658,"2023-04-17"
237779,1636,"2023-04-17"
28288,1017,"2023-04-17"
197838,1235,"2023-04-17"
197687,1212,"2023-04-17"
30482,1049,"2023-04-17"
234344,1659,"2023-04-17"
197889,1646,"2023-04-17"
129073,1732,"2023-04-17"
125038,1733,"2023-04-17"
99283,1524,"2023-04-17"
124692,1180,"2023-04-17"
125093,1782,"2023-04-17"
28586,1048,"2023-04-17"
36392,1594,"2023-04-17"
197466,1723,"2023-04-17"
124844,1249,"2023-04-17"
197563,1734,"2023-04-17"
197539,1558,"2023-04-17"
197527,1535,"2023-04-17"
197845,1637,"2023-04-17"
243979,1862,"2023-04-17"
197754,1537,"2023-04-17"
197738,1335,"2023-04-17"
124872,1253,"2023-04-17"
124846,1053,"2023-04-17"
112744,1244,"2023-04-17"
28224,1661,"2023-04-17"
40599,1150,"2023-04-17"
197619,1847,"2023-04-17"
136236,1082,"2023-04-17"
197828,1231,"2023-04-17"
197629,1850,"2023-04-17"
204414,1516,"2023-04-17"
197590,1638,"2023-04-17"
197663,1139,"2023-04-17"
38595,1029,"2023-04-17"
124704,1662,"2023-04-17"
197404,1663,"2023-04-17"
197765,1664,"2023-04-17"
204443,1856,"2023-04-17"
125706,1665,"2023-04-17"
239972,1736,"2023-04-17"
197820,1040,"2023-04-17"
202351,1854,"2023-04-17"
197764,1857,"2023-04-17"
124850,1666,"2023-04-17"
188945,1266,"2023-04-17"
197868,1737,"2023-04-17"
197544,1517,"2023-04-17"
96903,1039,"2023-04-17"
96998,1084,"2023-04-17"
197681,1230,"2023-04-17"
197488,1361,"2023-04-17"
103381,1009,"2023-04-17"
229839,1706,"2023-04-17"
197413,1667,"2023-04-17"
218347,1707,"2023-04-17"
197832,1248,"2023-04-17"
