1537,537,61,457,919,631,"Parliamentarian",1
1536,536,60,471,919,631,"Parliamentarian",1
1535,535,60,485,919,631,"Parliamentarian",1
1534,534,60,499,919,631,"Parliamentarian",1
1533,533,61,513,919,631,"Parliamentarian",1
1532,532,62,527,919,631,"Parliamentarian",1
1550,550,117,285,919,631,"Parliamentarian",1
1549,549,110,297,919,631,"Parliamentarian",1
1548,548,103,309,919,631,"Parliamentarian",1
1547,547,97,322,919,631,"Parliamentarian",1
1546,546,91,335,919,631,"Parliamentarian",1
1545,545,86,348,919,631,"Parliamentarian",1
1544,544,81,361,919,631,"Parliamentarian",1
1543,543,77,374,919,631,"Parliamentarian",1
1566,566,312,128,919,631,"Parliamentarian",1
1565,565,299,134,919,631,"Parliamentarian",1
1564,564,286,140,919,631,"Parliamentarian",1
1563,563,274,146,919,631,"Parliamentarian",1
1562,562,261,153,919,631,"Parliamentarian",1
1561,561,249,160,919,631,"Parliamentarian",1
1560,560,237,167,919,631,"Parliamentarian",1
1559,559,226,175,919,631,"Parliamentarian",1
1558,558,214,184,919,631,"Parliamentarian",1
1557,557,203,193,919,631,"Parliamentarian",1
1556,556,193,202,919,631,"Parliamentarian",1
1555,555,183,211,919,631,"Parliamentarian",1
1554,554,173,221,919,631,"Parliamentarian",1
1553,553,163,231,919,631,"Parliamentarian",1
1552,552,154,242,919,631,"Parliamentarian",1
1551,551,145,253,919,631,"Parliamentarian",1
1482,482,323,156,919,631,"Parliamentarian",1
1481,481,310,161,919,631,"Parliamentarian",1
1480,480,297,167,919,631,"Parliamentarian",1
1479,479,284,174,919,631,"Parliamentarian",1
1478,478,272,181,919,631,"Parliamentarian",1
1477,477,260,188,919,631,"Parliamentarian",1
1476,476,248,196,919,631,"Parliamentarian",1
1475,475,237,205,919,631,"Parliamentarian",1
1474,474,226,213,919,631,"Parliamentarian",1
1473,473,215,222,919,631,"Parliamentarian",1
1472,472,205,232,919,631,"Parliamentarian",1
1471,471,195,242,919,631,"Parliamentarian",1
